Territory1,taxonomicgroup,kingdom,phylum,class,order,family,genus,species,n_obs,n_spp,idx_obis_wdpa
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,Semele proficua,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,Semele purpurascens,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,Semele rosea,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semele,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,Semelina,Semelina nuculoides,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Semelidae,NA,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Solecurtus,Solecurtus cumingianus,22,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus divisus,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus longisinuatus,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus plebeius,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,Tagelus politus,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,Tagelus,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Solecurtidae,NA,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Ameritella,Ameritella consobrina,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Ameritella,Ameritella sybaritica,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Ameritella,Ameritella versicolor,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Arcopagia,Arcopagia fausta,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Austromacoma,Austromacoma constricta,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Coanyax,Coanyax americanus,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Cymatoica,Cymatoica orientalis,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Cymatoica,NA,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina angulosa,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina inaequistriata,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina nitens,20,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina punicea,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina simulans,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina trinitatis,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Eurytellina,Eurytellina vespuciana,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Hertellina,Hertellina nicoyana,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,Macoploma elytrum,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,Macoploma tageliformis,11,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoploma,Macoploma tenta,77,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Merisca,Merisca cristallina,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Phyllodina,Phyllodina tenuisculpta,47,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Psammotreta,Psammotreta brevifrons,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Pseudomacalia,Pseudomacalia antillarum,28,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Serratina,Serratina martinicensis,28,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla carnaria,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla chroma,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla mirabilis,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla pisiformis,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla producta,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla pseudocarnaria,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,Strigilla sincera,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Strigilla,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tampaella,Tampaella leei,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,Tellina juttingae,21,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,Tellina radiata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,Tellina subangulata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellina,NA,38,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellinella,Tellinella cumingii,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Tellinidella,Tellinidella purpurea,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Temnoconcha,Temnoconcha galathaea,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,NA,NA,24,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Cardita,Cardita crassicosta,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Cardita,NA,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Carditamera,Carditamera affinis,17,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Carditamera,Carditamera gracilis,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Cyclocardia,Cyclocardia beebei,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Carditidae,Strophocardia,Strophocardia megastropha,14,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Crassatellidae,Crassinella,Crassinella lunulata,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Crassatellidae,Crassinella,Crassinella martinicensis,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Crassatellidae,Crassinella,NA,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Crassatellidae,Eucrassatella,Eucrassatella antillarum,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Carditoida,Crassatellidae,NA,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Acesta,Acesta colombiana,13,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Ctenoides,Ctenoides scaber,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Lima,Lima lima,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Lima,Lima tetrica,10,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Lima,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Limaria,Limaria locklini,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Limaria,Limaria pellucida,11,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Limaria,NA,8,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,Limatula,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Limoida,Limidae,NA,NA,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Anodontia,Anodontia alba,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Clathrolucina,Clathrolucina costata,16,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Codakia,Codakia distinguenda,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Codakia,Codakia orbicularis,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Codakia,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Ctena,Ctena orbiculata,8,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Ctena,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Divalinga,Divalinga perparvula,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Divalinga,Divalinga quadrisulcata,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Divaricella,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Dulcina,Dulcina lens,16,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Lucina,Lucina pensylvanica,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Lucina,NA,13,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Lucinisca,Lucinisca centrifuga,23,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Lucinoma,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Myrtea,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Myrtina,Myrtina pristiphora,15,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Parvilucina,Parvilucina pectinella,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Parvilucina,NA,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,Radiolucina,Radiolucina amiantus,11,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Lucinidae,NA,NA,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Thyasiridae,Axinus,Axinus conia,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Thyasiridae,Thyasira,Thyasira trisinuata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Thyasiridae,Thyasira,NA,8,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Lucinoida,Thyasiridae,NA,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula amethystina,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula chittyana,15,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula contracta,17,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula cymella,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula dietziana,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Caryocorbula,Caryocorbula ira,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Corbula,Corbula operculata,12,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Corbula,Corbula patagonica,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Corbula,Corbula swiftiana,12,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Corbula,Corbula ventricosa,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Corbula,NA,23,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Hexacorbula,Hexacorbula esmeralda,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,Juliacorbula,Juliacorbula aequivalvis,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Corbulidae,NA,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Dreissenidae,Mytilopsis,Mytilopsis sallei,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Myidae,Sphenia,Sphenia fragilis,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Barnea,Barnea truncata,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Jouannetia,Jouannetia pectinata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Jouannetia,Jouannetia quillingi,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Martesia,Martesia cuneiformis,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Martesia,Martesia fragilis,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Martesia,Martesia striata,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Martesia,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Pholadidea,Pholadidea tubifera,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Pholadidea,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,Pholas,Pholas campechiensis,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Pholadidae,NA,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae,Bankia,NA,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Teredinidae,Lyrodus,Lyrodus bipartitus,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Xylophagidae,Xylophaga,Xylophaga atlantica,10,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Xylophagidae,Xylophaga,Xylophaga concava,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Myoida,Xylophagidae,Xylophaga,NA,10,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Amygdalum,Amygdalum politum,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Amygdalum,Amygdalum sagittatum,18,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Benthomodiolus,Benthomodiolus abyssicola,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Botula,Botula fusca,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Brachidontes,Brachidontes exustus,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Brachidontes,Brachidontes modiolus,13,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Brachidontes,NA,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Crenella,Crenella decussata,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Crenella,Crenella gemma,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Dacrydium,Dacrydium panamensis,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Gregariella,Gregariella coralliophaga,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Idas,Idas argenteus,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Leiosolenus,Leiosolenus aristatus,13,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Leiosolenus,Leiosolenus plumula,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Lioberus,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Lithophaga,Lithophaga (Diberus) plumula,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Lithophaga,Lithophaga antillarum,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Lithophaga,NA,6,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Modiolus,Modiolus americanus,23,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Musculus,Musculus lateralis,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytella,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Mytilus,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,Septifer,Septifer zeteki,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Mytiloida,Mytilidae,NA,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Malletiidae,Katadesmia,Katadesmia cuneata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Malletiidae,Malletia,Malletia dilatata,17,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Malletiidae,Neilo,NA,33,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Malletiidae,Taiwannuculana,Taiwannuculana nigromaculata,42,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,Nuculana acuta,63,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,Nuculana concentrica,12,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,Nuculana costellata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,Nuculana egregia,48,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,Nuculana marella,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Nuculana,NA,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Propeleda,Propeleda platessa,15,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Saccella,Saccella fastigata,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,Saccella,Saccella vitrea,21,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,NA,NA,9,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Tindariidae,Tindaria,Tindaria cytherea,17,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Adrana,Adrana lancea,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Adrana,Adrana tellinoides,22,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Adrana,NA,5,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Orthoyoldia,Orthoyoldia crosbyana,76,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Orthoyoldia,Orthoyoldia scapania,23,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Orthoyoldia,NA,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Yoldia,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculanoida,Yoldiidae,Yoldiella,Yoldiella riograndensis,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Ennucula,Ennucula dalmasi,16,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Ennucula,Ennucula tenuis,14,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,Nucula puelcha,26,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,Nucula semiornata,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,NA,20,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Nuculida,Nuculidae,NA,NA,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Gryphaeidae,Hyotissa,Hyotissa fisheri,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Malleidae,Malleus,Malleus candeanus,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Malleidae,Malleus,Malleus regula,4,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,Crassostrea rhizophorae,28,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Crassostrea,NA,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Dendostrea,Dendostrea folium,1,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Dendostrea,Dendostrea frons,19,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Ostrea,Ostrea conchaphila,2,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Ostrea,Ostrea stentina,3,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Ostrea,NA,7,1,0.5009252259134761
Colombia,Bivalvia,Animalia,Mollusca,Bivalvia,Ostreoida,Ostreidae,Saccostrea,Saccostrea palmula,2,1,0.5009252259134761
